"No.","Time","Source","Destination","Protocol","Length","Antenna signal","Data rate (Mb/s)","SSID","Signal strength (dBm)","Info"
"578","100.561828938","AristaNetwor_c5:53:60","Broadcast","802.11","437","-84 dBm,-84 dBm,-86 dBm","12","""LAPTOP-S""","-86 dBm","Beacon frame, SN=1754, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"579","100.561864286","AristaNetwor_c5:53:61","Broadcast","802.11","437","-84 dBm,-84 dBm,-86 dBm","12","""MOBILE-S""","-86 dBm","Beacon frame, SN=508, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"580","100.561871861","AristaNetwor_c5:53:62","Broadcast","802.11","436","-84 dBm,-84 dBm,-86 dBm","6","""GUEST-N""","-86 dBm","Beacon frame, SN=557, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"581","100.568262752","AristaNetwor_c5:4d:62","Broadcast","802.11","436","-86 dBm,-86 dBm,-91 dBm","6","""GUEST-N""","-91 dBm","Beacon frame, SN=3725, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"582","100.666154774","42:40:0c:27:31:b0","Broadcast","802.11","260","-89 dBm,-89 dBm,-90 dBm","1","""MKR-new""","-90 dBm","Beacon frame, SN=2301, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"583","100.683647549","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-39 dBm,-39 dBm,-51 dBm","1","""badabing""","-51 dBm","Beacon frame, SN=3284, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"584","100.708258542","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-39 dBm,-39 dBm,-51 dBm","1","""badabing""","-51 dBm","Beacon frame, SN=3285, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"585","100.736649329","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-73 dBm,-73 dBm,-79 dBm","12","""LAPTOP-S""","-79 dBm","Beacon frame, SN=3204, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"586","100.736938464","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-73 dBm,-73 dBm,-79 dBm","12","""MOBILE-S""","-79 dBm","Beacon frame, SN=4073, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"587","100.737485674","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-73 dBm,-73 dBm,-79 dBm","6","""GUEST-N""","-79 dBm","Beacon frame, SN=1749, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"588","100.765580196","42:40:0c:27:31:b0","Broadcast","802.11","260","-89 dBm,-89 dBm,-92 dBm","1","""MKR-new""","-92 dBm","Beacon frame, SN=2302, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"589","100.812243156","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-39 dBm,-39 dBm,-53 dBm","1","""badabing""","-53 dBm","Beacon frame, SN=3286, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"590","100.840284622","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-74 dBm,-74 dBm,-79 dBm","12","""LAPTOP-S""","-79 dBm","Beacon frame, SN=3205, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"591","100.840308392","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-73 dBm,-73 dBm,-79 dBm","12","""MOBILE-S""","-79 dBm","Beacon frame, SN=4074, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"592","100.840312927","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-74 dBm,-74 dBm,-80 dBm","6","""GUEST-N""","-80 dBm","Beacon frame, SN=1750, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"593","100.913143363","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-39 dBm,-39 dBm,-51 dBm","1","""badabing""","-51 dBm","Beacon frame, SN=3287, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"594","101.317268841","AristaNetwor_78:bd:b2","Broadcast","802.11","436","-89 dBm,-89 dBm,-90 dBm","6","""GUEST-N""","-90 dBm","Beacon frame, SN=3261, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"595","101.420921216","AristaNetwor_78:bd:b2","Broadcast","802.11","436","-88 dBm,-88 dBm,-92 dBm","6","""GUEST-N""","-92 dBm","Beacon frame, SN=3262, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"596","104.555549690","AristaNetwor_c5:53:60","Broadcast","802.11","437","-85 dBm,-85 dBm,-86 dBm","12","""LAPTOP-S""","-86 dBm","Beacon frame, SN=1793, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"597","104.555574408","AristaNetwor_c5:53:61","Broadcast","802.11","437","-85 dBm,-85 dBm,-85 dBm","12","""MOBILE-S""","-85 dBm","Beacon frame, SN=547, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"598","104.555582945","AristaNetwor_c5:53:62","Broadcast","802.11","436","-84 dBm,-84 dBm,-86 dBm","6","""GUEST-N""","-86 dBm","Beacon frame, SN=596, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"599","104.657116330","AristaNetwor_c5:53:60","Broadcast","802.11","437","-85 dBm,-85 dBm,-86 dBm","12","""LAPTOP-S""","-86 dBm","Beacon frame, SN=1794, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"600","104.657393178","AristaNetwor_c5:53:61","Broadcast","802.11","437","-84 dBm,-84 dBm,-86 dBm","12","""MOBILE-S""","-86 dBm","Beacon frame, SN=548, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"601","104.657938066","AristaNetwor_c5:53:62","Broadcast","802.11","436","-85 dBm,-85 dBm,-86 dBm","6","""GUEST-N""","-86 dBm","Beacon frame, SN=597, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"602","104.664940964","AristaNetwor_c5:4d:62","Broadcast","802.11","436","-86 dBm,-86 dBm,-90 dBm","6","""GUEST-N""","-90 dBm","Beacon frame, SN=3765, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"603","104.762170192","42:40:0c:27:31:b0","Broadcast","802.11","258","-88 dBm,-88 dBm","1","""MKR-new""","-88 dBm","Beacon frame, SN=2346, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"604","104.806016979","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-39 dBm,-39 dBm,-50 dBm","1","""badabing""","-50 dBm","Beacon frame, SN=3325, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"605","104.833290436","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-74 dBm,-74 dBm,-80 dBm","12","""MOBILE-S""","-80 dBm","Beacon frame, SN=17, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"606","104.833837466","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-73 dBm,-73 dBm,-80 dBm","6","""GUEST-N""","-80 dBm","Beacon frame, SN=1789, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"607","104.907337440","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-39 dBm,-39 dBm,-50 dBm","1","""badabing""","-50 dBm","Beacon frame, SN=3326, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"608","104.935311993","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-74 dBm,-74 dBm,-79 dBm","12","""LAPTOP-S""","-79 dBm","Beacon frame, SN=3245, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"609","104.935662273","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-73 dBm,-73 dBm,-80 dBm","12","""MOBILE-S""","-80 dBm","Beacon frame, SN=18, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"610","104.936317743","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-73 dBm,-73 dBm,-80 dBm","6","""GUEST-N""","-80 dBm","Beacon frame, SN=1790, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"611","104.964965858","42:40:0c:27:31:b0","Broadcast","802.11","260","-89 dBm,-89 dBm,-92 dBm","1","""MKR-new""","-92 dBm","Beacon frame, SN=2348, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"612","105.009320206","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-39 dBm,-39 dBm,-51 dBm","1","""badabing""","-51 dBm","Beacon frame, SN=3327, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"613","108.652723446","AristaNetwor_c5:53:60","Broadcast","802.11","437","-84 dBm,-84 dBm,-87 dBm","12","""LAPTOP-S""","-87 dBm","Beacon frame, SN=1833, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"614","108.652976239","AristaNetwor_c5:53:61","Broadcast","802.11","437","-84 dBm,-84 dBm,-87 dBm","12","""MOBILE-S""","-87 dBm","Beacon frame, SN=587, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"615","108.653519241","AristaNetwor_c5:53:62","Broadcast","802.11","436","-83 dBm,-83 dBm,-87 dBm","6","""GUEST-N""","-87 dBm","Beacon frame, SN=636, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"616","108.659475620","AristaNetwor_78:be:12","Broadcast","802.11","436","-89 dBm,-89 dBm,-91 dBm","6","""GUEST-N""","-91 dBm","Beacon frame, SN=2922, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"617","108.753307498","AristaNetwor_c5:53:60","Broadcast","802.11","437","-85 dBm,-85 dBm,-85 dBm","12","""LAPTOP-S""","-85 dBm","Beacon frame, SN=1834, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"618","108.753634314","AristaNetwor_c5:53:61","Broadcast","802.11","437","-85 dBm,-85 dBm,-85 dBm","12","""MOBILE-S""","-85 dBm","Beacon frame, SN=588, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"619","108.754151760","AristaNetwor_c5:53:62","Broadcast","802.11","436","-84 dBm,-84 dBm,-86 dBm","6","""GUEST-N""","-86 dBm","Beacon frame, SN=637, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"620","108.759841335","AristaNetwor_c5:4d:61","Broadcast","802.11","437","-87 dBm,-87 dBm,-90 dBm","12","""MOBILE-S""","-90 dBm","Beacon frame, SN=3560, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"621","108.760050474","AristaNetwor_c5:4d:62","Broadcast","802.11","436","-87 dBm,-87 dBm,-90 dBm","6","""GUEST-N""","-90 dBm","Beacon frame, SN=3805, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"622","108.901269953","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-39 dBm,-39 dBm,-50 dBm","1","""badabing""","-50 dBm","Beacon frame, SN=3365, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"623","108.929381544","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-75 dBm,-75 dBm,-79 dBm","12","""LAPTOP-S""","-79 dBm","Beacon frame, SN=3284, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"624","108.929403004","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-75 dBm,-75 dBm,-79 dBm","12","""MOBILE-S""","-79 dBm","Beacon frame, SN=57, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"625","108.930219212","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-75 dBm,-75 dBm,-79 dBm","6","""GUEST-N""","-79 dBm","Beacon frame, SN=1829, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"626","109.004243723","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-39 dBm,-39 dBm,-50 dBm","1","""badabing""","-50 dBm","Beacon frame, SN=3366, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"627","109.105510243","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-39 dBm,-39 dBm,-51 dBm","1","""badabing""","-51 dBm","Beacon frame, SN=3367, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"628","109.510915488","AristaNetwor_78:bd:b2","Broadcast","802.11","436","-87 dBm,-87 dBm,-90 dBm","6","""GUEST-N""","-90 dBm","Beacon frame, SN=3340, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"629","109.612178402","AristaNetwor_78:bd:b2","Broadcast","802.11","436","-88 dBm,-88 dBm,-90 dBm","6","""GUEST-N""","-90 dBm","Beacon frame, SN=3341, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"630","112.747135146","AristaNetwor_c5:53:60","Broadcast","802.11","437","-85 dBm,-85 dBm,-85 dBm","12","""LAPTOP-S""","-85 dBm","Beacon frame, SN=1873, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"631","112.747338715","AristaNetwor_c5:53:61","Broadcast","802.11","437","-85 dBm,-85 dBm,-85 dBm","12","""MOBILE-S""","-85 dBm","Beacon frame, SN=627, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"632","112.748543384","AristaNetwor_c5:53:62","Broadcast","802.11","436","-85 dBm,-85 dBm,-85 dBm","6","""GUEST-N""","-85 dBm","Beacon frame, SN=676, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"633","112.753789160","AristaNetwor_c5:4d:60","Broadcast","802.11","437","-86 dBm,-86 dBm,-90 dBm","12","""LAPTOP-S""","-90 dBm","Beacon frame, SN=2352, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"634","112.753809179","AristaNetwor_c5:4d:61","Broadcast","802.11","437","-86 dBm,-86 dBm,-92 dBm","12","""MOBILE-S""","-92 dBm","Beacon frame, SN=3599, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"635","112.753812901","AristaNetwor_c5:4d:62","Broadcast","802.11","436","-86 dBm,-86 dBm,-90 dBm","6","""GUEST-N""","-90 dBm","Beacon frame, SN=3844, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"636","112.850621569","AristaNetwor_c5:53:60","Broadcast","802.11","437","-85 dBm,-85 dBm,-87 dBm","12","""LAPTOP-S""","-87 dBm","Beacon frame, SN=1874, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"637","112.850643037","AristaNetwor_c5:53:61","Broadcast","802.11","437","-84 dBm,-84 dBm,-87 dBm","12","""MOBILE-S""","-87 dBm","Beacon frame, SN=628, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"638","112.850647085","AristaNetwor_c5:53:62","Broadcast","802.11","436","-84 dBm,-84 dBm,-86 dBm","6","""GUEST-N""","-86 dBm","Beacon frame, SN=677, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"639","112.856791280","AristaNetwor_c5:4d:61","Broadcast","802.11","437","-86 dBm,-86 dBm,-91 dBm","12","""MOBILE-S""","-91 dBm","Beacon frame, SN=3600, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"640","112.996865706","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-39 dBm,-39 dBm,-50 dBm","1","""badabing""","-50 dBm","Beacon frame, SN=3405, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"641","113.025576568","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-74 dBm,-74 dBm,-79 dBm","12","""LAPTOP-S""","-79 dBm","Beacon frame, SN=3324, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"642","113.025603071","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-74 dBm,-74 dBm,-79 dBm","12","""MOBILE-S""","-79 dBm","Beacon frame, SN=97, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"643","113.026430461","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-74 dBm,-74 dBm,-79 dBm","6","""GUEST-N""","-79 dBm","Beacon frame, SN=1869, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"644","113.099454945","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-39 dBm,-39 dBm,-50 dBm","1","""badabing""","-50 dBm","Beacon frame, SN=3406, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"645","113.128873120","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-74 dBm,-74 dBm,-80 dBm","12","""LAPTOP-S""","-80 dBm","Beacon frame, SN=3325, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"646","113.128902584","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-74 dBm,-74 dBm,-80 dBm","12","""MOBILE-S""","-80 dBm","Beacon frame, SN=98, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"647","113.128908244","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-74 dBm,-74 dBm,-80 dBm","6","""GUEST-N""","-80 dBm","Beacon frame, SN=1870, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"648","116.843419730","AristaNetwor_c5:53:60","Broadcast","802.11","437","-84 dBm,-84 dBm,-85 dBm","12","""LAPTOP-S""","-85 dBm","Beacon frame, SN=1913, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"649","116.843499743","AristaNetwor_c5:53:61","Broadcast","802.11","437","-83 dBm,-83 dBm,-85 dBm","12","""MOBILE-S""","-85 dBm","Beacon frame, SN=667, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"650","116.844116177","AristaNetwor_c5:53:62","Broadcast","802.11","436","-83 dBm,-83 dBm,-86 dBm","6","""GUEST-N""","-86 dBm","Beacon frame, SN=716, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"651","116.946145749","AristaNetwor_c5:53:61","Broadcast","802.11","437","-85 dBm,-85 dBm,-86 dBm","12","""MOBILE-S""","-86 dBm","Beacon frame, SN=668, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"652","116.946676908","AristaNetwor_c5:53:62","Broadcast","802.11","436","-84 dBm,-84 dBm,-86 dBm","6","""GUEST-N""","-86 dBm","Beacon frame, SN=717, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"653","117.093046980","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-40 dBm,-40 dBm,-50 dBm","1","""badabing""","-50 dBm","Beacon frame, SN=3445, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"654","117.122132972","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-74 dBm,-74 dBm,-80 dBm","12","""LAPTOP-S""","-80 dBm","Beacon frame, SN=3364, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"655","117.122156031","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-74 dBm,-74 dBm,-80 dBm","12","""MOBILE-S""","-80 dBm","Beacon frame, SN=137, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"656","117.153131738","42:40:0c:27:31:b0","Broadcast","802.11","268","-89 dBm,-89 dBm,-93 dBm","1","""MKR-new""","-93 dBm","Beacon frame, SN=2432, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"657","117.197014936","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-39 dBm,-39 dBm,-49 dBm","1","""badabing""","-49 dBm","Beacon frame, SN=3446, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"658","117.225055579","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-74 dBm,-74 dBm,-79 dBm","12","""LAPTOP-S""","-79 dBm","Beacon frame, SN=3365, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"659","117.225087194","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-74 dBm,-74 dBm,-79 dBm","12","""MOBILE-S""","-79 dBm","Beacon frame, SN=138, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"660","117.225092672","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-74 dBm,-74 dBm,-79 dBm","6","""GUEST-N""","-79 dBm","Beacon frame, SN=1910, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"661","117.297878211","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-39 dBm,-39 dBm,-51 dBm","1","""badabing""","-51 dBm","Beacon frame, SN=3447, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"662","117.703335330","AristaNetwor_78:bd:b2","Broadcast","802.11","436","-88 dBm,-88 dBm,-91 dBm","6","""GUEST-N""","-91 dBm","Beacon frame, SN=3420, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"663","120.939427965","AristaNetwor_c5:53:60","Broadcast","802.11","437","-84 dBm,-84 dBm,-87 dBm","12","""LAPTOP-S""","-87 dBm","Beacon frame, SN=1953, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"664","120.939642666","AristaNetwor_c5:53:61","Broadcast","802.11","437","-83 dBm,-83 dBm,-86 dBm","12","""MOBILE-S""","-86 dBm","Beacon frame, SN=707, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"665","120.940270106","AristaNetwor_c5:53:62","Broadcast","802.11","436","-83 dBm,-83 dBm,-86 dBm","6","""GUEST-N""","-86 dBm","Beacon frame, SN=756, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"666","120.946181064","AristaNetwor_c5:4d:62","Broadcast","802.11","436","-87 dBm,-87 dBm,-90 dBm","6","""GUEST-N""","-90 dBm","Beacon frame, SN=3924, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"667","121.041842574","AristaNetwor_c5:53:60","Broadcast","802.11","437","-84 dBm,-84 dBm,-87 dBm","12","""LAPTOP-S""","-87 dBm","Beacon frame, SN=1954, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"668","121.042132531","AristaNetwor_c5:53:61","Broadcast","802.11","437","-84 dBm,-84 dBm,-87 dBm","12","""MOBILE-S""","-87 dBm","Beacon frame, SN=708, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"669","121.042670380","AristaNetwor_c5:53:62","Broadcast","802.11","436","-83 dBm,-83 dBm,-86 dBm","6","""GUEST-N""","-86 dBm","Beacon frame, SN=757, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"670","121.048057050","AristaNetwor_c5:4d:61","Broadcast","802.11","437","-87 dBm,-87 dBm,-89 dBm","12","""MOBILE-S""","-89 dBm","Beacon frame, SN=3680, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"671","121.048593663","AristaNetwor_c5:4d:62","Broadcast","802.11","436","-87 dBm,-87 dBm,-89 dBm","6","""GUEST-N""","-89 dBm","Beacon frame, SN=3925, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"672","121.189238879","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-39 dBm,-39 dBm,-49 dBm","1","""badabing""","-49 dBm","Beacon frame, SN=3485, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"673","121.217900607","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-74 dBm,-74 dBm,-79 dBm","12","""MOBILE-S""","-79 dBm","Beacon frame, SN=177, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"674","121.293150760","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-40 dBm,-40 dBm,-49 dBm","1","""badabing""","-49 dBm","Beacon frame, SN=3486, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"675","121.320097373","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-73 dBm,-73 dBm,-79 dBm","12","""LAPTOP-S""","-79 dBm","Beacon frame, SN=3405, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"676","121.320391214","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-73 dBm,-73 dBm,-79 dBm","12","""MOBILE-S""","-79 dBm","Beacon frame, SN=178, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"677","121.320938253","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-73 dBm,-73 dBm,-79 dBm","6","""GUEST-N""","-79 dBm","Beacon frame, SN=1950, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"678","121.348697107","42:40:0c:27:31:b0","Broadcast","802.11","260","-89 dBm,-89 dBm,-92 dBm","1","""MKR-new""","-92 dBm","Beacon frame, SN=2445, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"679","121.394021570","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-40 dBm,-40 dBm,-51 dBm","1","""badabing""","-51 dBm","Beacon frame, SN=3487, FN=0, Flags=........C, BI=100, SSID=""badabing"""
